fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
-0.072115385;-0.017647059;-0.03253012;-0.071932515;-0.008219585;-0.039407666;-0.093642691;-0.092924619;-0.043636364;-0.057906977;0.320322581;6
-0.043269231;0.070588235;-0.074698795;-0.065797546;0.015519288;0.037247387;0.075730858;-0.015423173;-0.025454545;0.011860465;-0.163548387;5
-0.081730769;0.041176471;-0.008433735;-0.024386503;-0.014154303;0.016341463;0.110533643;-0.031810295;0.029090909;0.058372093;0.078387097;6
-0.072115385;0.060784314;-0.074698795;-0.021319018;-0.011186944;-0.063797909;-0.012436195;-0.005205321;-0.152727273;0.046744186;-0.179677419;5
-0.033653846;-0.145098039;-0.038554217;-0.058128834;-0.031958457;-0.011533101;-0.144686775;-0.050125313;0.02;0.314186047;0.132150538;6
-0.033653846;0.03627451;-0.080722892;0.003220859;-0.014154303;-0.091672474;-0.028677494;0.018122229;-0.225454545;0.023488372;-0.276451613;5
-0.072115385;0.060784314;-0.074698795;-0.021319018;-0.011186944;-0.063797909;-0.012436195;-0.005205321;-0.152727273;0.046744186;-0.179677419;5
-0.110576923;0.031372549;-0.026506024;0.013957055;0.012551929;-0.00804878;0.010765661;-0.013109697;0.110909091;0.011860465;0.089139785;6
-0.043269231;0.021568627;-0.038554217;-0.021319018;0.036290801;-0.028954704;0.029327146;-0.038943513;0.029090909;0.000232558;0.271935484;6
0.014423077;-0.037254902;-0.044578313;-0.071932515;-0.014154303;-0.015017422;-0.065800464;-0.049739734;0.010909091;0.046744186;0.078387097;6
-0.033653846;-0.145098039;-0.038554217;-0.058128834;-0.031958457;-0.011533101;-0.144686775;-0.050125313;0.02;0.314186047;0.132150538;6
-0.043269231;-0.017647059;-0.074698795;0.027760736;0.012551929;0.05466899;0.1012529;0.027376133;0.038181818;-0.011395349;-0.163548387;5
-0.043269231;-0.017647059;-0.074698795;0.027760736;0.012551929;0.05466899;0.1012529;0.027376133;0.038181818;-0.011395349;-0.163548387;5
-0.081730769;-0.007843137;-0.014457831;-0.021319018;-0.008219585;0.065121951;0.073410673;-0.030846347;0.083636364;0.035116279;0.078387097;6
0.024038462;-0.066666667;-0.002409639;-0.079601227;-0.020089021;-0.00456446;-0.095962877;-0.055523424;-0.070909091;0.30255814;0.110645161;6
-0.014423077;-0.017647059;-0.026506024;0.010889571;-0.028991098;-0.025470383;-0.08900232;0.025833815;-0.098181818;-0.150930233;-0.195806452;6
-0.052884615;0.001960784;-0.068674699;0.047699387;-0.017121662;-0.018501742;-0.063480278;-0.011952959;-0.125454545;-0.209069767;0.046129032;4
-0.0625;-0.02745098;0.063855422;0.144325153;0.033323442;0.012857143;0.066450116;0.077887025;-0.043636364;0.023488372;-0.211935484;5
0.043269231;-0.056862745;0.021686747;0.139723926;0.006617211;0.12087108;0.149976798;0.096202044;0.056363636;0.325813953;-0.179677419;5
-0.0625;-0.02745098;0.063855422;0.144325153;0.033323442;0.012857143;0.066450116;0.077887025;-0.043636364;0.023488372;-0.211935484;5
-0.043269231;-0.096078431;-0.03253012;0.163496933;0.003649852;0.061637631;0.001484919;0.062463852;0.056363636;-0.16255814;-0.002258065;6
-0.052884615;-0.076470588;-0.044578313;0.096779141;0.000682493;0.086027875;0.010765661;0.024291498;0.065454545;-0.16255814;0.046129032;6
-0.024038462;-0.037254902;-0.068674699;0.090644172;0.015519288;-0.001080139;0.017726218;0.053209948;-0.08;0.209534884;-0.179677419;5
0.052884615;-0.007843137;-0.044578313;0.08297546;0.021454006;0.068606272;0.08037123;0.05764411;-0.070909091;0.128139535;-0.11516129;5
0.052884615;-0.007843137;-0.044578313;0.08297546;0.021454006;0.068606272;0.08037123;0.05764411;-0.070909091;0.128139535;-0.11516129;5
0.052884615;-0.007843137;-0.044578313;0.08297546;0.021454006;0.068606272;0.08037123;0.05764411;-0.070909091;0.128139535;-0.11516129;5
-0.024038462;-0.037254902;-0.068674699;0.090644172;0.015519288;-0.001080139;0.017726218;0.053209948;-0.08;0.209534884;-0.179677419;5
0.052884615;-0.007843137;-0.044578313;0.08297546;0.021454006;0.068606272;0.08037123;0.05764411;-0.070909091;0.128139535;-0.11516129;5
0.024038462;0.1;-0.026506024;0.110582822;-0.014154303;-0.018501742;-0.003155452;0.01176017;-0.152727273;0.546744186;0.255806452;6
-0.004807692;0.149019608;-0.044578313;-0.018251534;-0.008219585;0.016341463;0.087331787;-0.054752265;-0.016363636;-0.092790698;0.288064516;6
-0.158653846;-0.056862745;0.075903614;-0.00291411;0.060029674;0.019825784;0.112853828;-0.007326007;0.001818182;-0.081162791;-0.125913978;5
-0.091346154;0.011764706;-0.104819277;0.023159509;-0.005252226;0.044216028;0.136055684;0.021592443;0.02;-0.150930233;-0.179677419;5
-0.091346154;0.011764706;-0.104819277;0.023159509;-0.005252226;0.044216028;0.136055684;0.021592443;0.02;-0.150930233;-0.179677419;5
-0.052884615;0.011764706;-0.026506024;-0.047392638;-0.026023739;-0.011533101;0.003805104;-0.08675535;-0.016363636;-0.150930233;0.368709677;7
-0.052884615;-0.08627451;-0.008433735;-0.05506135;0.000682493;-0.060313589;-0.135406032;-0.068825911;-0.243636364;-0.023023256;0.086451613;6
-0.110576923;0.011764706;-0.104819277;0.023159509;-0.005252226;0.044216028;0.136055684;0.021592443;0.02;-0.150930233;-0.179677419;5
-0.052884615;0.011764706;-0.026506024;-0.047392638;-0.026023739;-0.011533101;0.003805104;-0.08675535;-0.016363636;-0.150930233;0.368709677;7
-0.110576923;-0.037254902;0.081927711;-0.001380368;0.068931751;-0.001080139;0.1012529;-0.001735107;-0.070909091;-0.034651163;-0.125913978;5
-0.100961538;0.021568627;0.027710843;-0.022852761;-0.020089021;-0.046376307;-0.121484919;-0.084249084;0.038181818;0.104883721;0.417096774;7
0.024038462;-0.007843137;-0.038554217;0.061503067;-0.014154303;-0.032439024;-0.056519722;-0.012531328;-0.134545455;0.035116279;0.159032258;7
-0.100961538;0.021568627;0.027710843;-0.022852761;-0.020089021;-0.046376307;-0.121484919;-0.084249084;0.038181818;0.104883721;0.417096774;7
0.024038462;-0.007843137;-0.038554217;0.061503067;-0.014154303;-0.032439024;-0.056519722;-0.012531328;-0.134545455;0.035116279;0.159032258;7
-0.052884615;0.026470588;-0.068674699;0.147392638;0.045192878;-0.032439024;0.00612529;0.081742819;-0.098181818;0.011860465;-0.228064516;5
-0.110576923;-0.037254902;0.081927711;-0.001380368;0.068931751;-0.001080139;0.1012529;-0.001735107;-0.070909091;-0.034651163;-0.123225806;5
-0.0625;-0.056862745;-0.03253012;-0.064263804;-0.017121662;-0.039407666;-0.03099768;-0.044341623;0.001818182;-0.011395349;-0.002258065;6
-0.024038462;-0.056862745;-0.062650602;0.167331288;0.003649852;0.005888502;-0.047238979;0.097551571;-0.098181818;-0.034651163;-0.276451613;6
-0.024038462;-0.056862745;-0.062650602;0.167331288;0.003649852;0.005888502;-0.047238979;0.097551571;-0.098181818;-0.034651163;-0.276451613;6
-0.024038462;-0.056862745;-0.062650602;0.167331288;0.003649852;0.005888502;-0.047238979;0.097551571;-0.098181818;-0.034651163;-0.276451613;6
-0.024038462;-0.056862745;-0.062650602;0.167331288;0.003649852;0.005888502;-0.047238979;0.097551571;-0.098181818;-0.034651163;-0.276451613;6
-0.0625;-0.056862745;-0.03253012;-0.064263804;-0.017121662;-0.039407666;-0.03099768;-0.044341623;0.001818182;-0.011395349;-0.002258065;6
-0.0625;-0.056862745;-0.03253012;-0.064263804;-0.017121662;-0.039407666;-0.03099768;-0.044341623;0.001818182;-0.011395349;-0.002258065;6
-0.024038462;-0.056862745;-0.062650602;0.167331288;0.003649852;0.005888502;-0.047238979;0.097551571;-0.098181818;-0.034651163;-0.276451613;6
-0.072115385;-0.056862745;0.1;0.003220859;-0.002284866;-0.018501742;-0.037958237;0.002891845;0.029090909;0.000232558;-0.099032258;6
-0.0625;-0.066666667;0.112048193;0.001687117;0.003649852;-0.025470383;-0.035638051;0.003470214;0.029090909;0.000232558;-0.099032258;6
-0.052884615;0.041176471;-0.044578313;0.090644172;-0.005252226;-0.039407666;0.154617169;0.04067862;-0.070909091;0.104883721;-0.099032258;5
0.004807692;0.158823529;-0.038554217;-0.021319018;-0.02305638;-0.00804878;0.06412993;-0.053209948;0.010909091;-0.081162791;0.271935484;6
-0.072115385;0.031372549;0.003614458;-0.05506135;-0.011186944;0.084285714;0.054849188;-0.042606516;0.074545455;-0.023023256;0.046129032;6
0.120192308;0.080392157;0.154216867;0.110582822;0.015519288;0.086027875;-0.010116009;0.093695778;-0.207272727;-0.116046512;-0.292580645;5
-0.024038462;0.1;-0.03253012;-0.05506135;-0.008219585;-0.063797909;-0.165568445;-0.091767881;0.02;-0.023023256;0.433225806;6
-0.014423077;-0.037254902;-0.044578313;-0.015184049;-0.046795252;-0.070766551;-0.102923434;-0.068440332;-0.034545455;-0.127674419;0.352580645;6
0.004807692;0.276470588;-0.044578313;0.069171779;0.042225519;0.068606272;0.126774942;0.055909003;0.02;-0.057906977;-0.179677419;5
0.033653846;-0.037254902;-0.056626506;-0.071932515;-0.002284866;-0.060313589;0.052529002;-0.039329092;0.056363636;0.046744186;0.110645161;6
-0.033653846;0.011764706;-0.020481928;0.042331288;0.015519288;-0.035923345;0.06412993;-0.01176017;0.047272727;0.081627907;0.132150538;6
-0.014423077;0.001960784;-0.03253012;-0.02898773;0.015519288;-0.074250871;-0.107563805;-0.033930981;0.156363636;0.104883721;0.223548387;6
-0.033653846;0.011764706;-0.020481928;0.042331288;0.015519288;-0.035923345;0.06412993;-0.01176017;0.047272727;0.081627907;0.13483871;6
-0.072115385;-0.066666667;-0.086746988;-0.076533742;0.000682493;0.05466899;-0.017076566;-0.041642568;0.029090909;-0.116046512;-0.002258065;5
0.033653846;0.188235294;-0.104819277;-0.007515337;0.006617211;-0.074250871;-0.03099768;0.005398111;-0.089090909;0.000232558;-0.11516129;5
-0.014423077;0.060784314;-0.014457831;0.153527607;0.015519288;-0.053344948;0.017726218;0.083670715;-0.116363636;0.058372093;-0.228064516;5
-0.024038462;-0.007843137;-0.05060241;-0.079601227;-0.037893175;0.002404181;-0.063480278;-0.092924619;-0.025454545;-0.139302326;0.304193548;6
-0.014423077;0.060784314;-0.014457831;0.153527607;0.015519288;-0.053344948;0.017726218;0.083670715;-0.116363636;0.058372093;-0.228064516;5
0.033653846;0.188235294;-0.104819277;-0.007515337;0.006617211;-0.074250871;-0.03099768;0.005398111;-0.089090909;0.000232558;-0.11516129;5
-0.177884615;0.070588235;-0.05060241;0.021625767;-0.043827893;-0.039407666;-0.05187935;-0.030653557;0.183636364;-0.104418605;0.126774194;6
-0.177884615;0.070588235;-0.05060241;0.021625767;-0.043827893;-0.039407666;-0.05187935;-0.030653557;0.183636364;-0.104418605;0.126774194;6
-0.235576923;0.178431373;-0.140963855;-0.05506135;-0.064599407;-0.015017422;-0.063480278;-0.112589165;0.265454545;-0.174186047;0.417096774;6
-0.024038462;0.1;-0.026506024;-0.053527607;-0.031958457;-0.070766551;-0.086682135;-0.093310199;-0.134545455;-0.139302326;0.320322581;6
0.043269231;0.021568627;-0.05060241;-0.059662577;-0.002284866;-0.011533101;-0.037958237;-0.013688066;-0.007272727;0.058372093;-0.034516129;5
-0.043269231;0.001960784;-0.068674699;0.098312883;-0.020089021;0.05466899;0.027006961;0.026026605;0.038181818;-0.069534884;0.03;6
0.004807692;0.011764706;-0.05060241;0.089110429;-0.017121662;-0.021986063;-0.005475638;0.029304029;-0.125454545;0.18627907;-0.018387097;6
-0.052884615;0.021568627;-0.086746988;0.020092025;0.00958457;0.040731707;0.105893271;0.021978022;0.029090909;-0.011395349;-0.163548387;5
-0.052884615;0.109803922;-0.068674699;-0.05506135;0.006617211;0.061637631;0.08037123;-0.018507808;0.047272727;-0.04627907;-0.11516129;5
-0.024038462;0.1;-0.026506024;-0.053527607;-0.031958457;-0.070766551;-0.086682135;-0.093310199;-0.134545455;-0.139302326;0.320322581;6
-0.024038462;-0.096078431;-0.044578313;0.167331288;0.015519288;-0.063797909;0.024686775;0.084827453;-0.170909091;-0.069534884;-0.179677419;6
-0.081730769;0.001960784;-0.026506024;0.198006135;0.015519288;0.002404181;0.082691415;0.09851552;-0.043636364;0.011860465;-0.244193548;5
-0.081730769;0.001960784;-0.026506024;0.198006135;0.015519288;0.002404181;0.082691415;0.09851552;-0.043636364;0.011860465;-0.244193548;5
-0.081730769;0.001960784;-0.026506024;0.198006135;0.015519288;0.002404181;0.082691415;0.09851552;-0.043636364;0.011860465;-0.244193548;5
-0.024038462;0.070588235;-0.044578313;-0.056595092;-0.002284866;-0.056829268;-0.021716937;-0.086369771;0.047272727;-0.011395349;0.400967742;7
-0.091346154;-0.056862745;-0.092771084;0.000153374;-0.014154303;-0.025470383;-0.042598608;0.000578369;0.074545455;0.011860465;-0.099032258;5
-0.024038462;-0.096078431;-0.044578313;0.167331288;0.015519288;-0.063797909;0.024686775;0.084827453;-0.170909091;-0.069534884;-0.179677419;6
0.081730769;0.001960784;-0.056626506;-0.061196319;-0.005252226;-0.021986063;0.04324826;-0.016965491;0.074545455;0.081627907;0.013870968;6
0.024038462;0.139215686;-0.080722892;-0.05506135;-0.02305638;-0.025470383;-0.06812065;-0.083285136;0.038181818;-0.023023256;0.465483871;6
-0.014423077;0.041176471;-0.008433735;-0.071932515;-0.043827893;-0.015017422;-0.056519722;-0.087526509;-0.061818182;-0.16255814;0.320322581;6
-0.024038462;-0.017647059;0.136144578;0.138190184;0.021454006;-0.011533101;0.00612529;0.079043763;-0.070909091;0.000232558;-0.195806452;5
-0.024038462;-0.017647059;0.136144578;0.138190184;0.021454006;-0.011533101;0.00612529;0.079043763;-0.070909091;0.000232558;-0.195806452;5
-0.0625;0.041176471;-0.056626506;-0.035122699;0.015519288;-0.00456446;0.024686775;-0.018122229;0.156363636;0.035116279;0.078387097;5
-0.052884615;-0.02745098;-0.038554217;0.003220859;0.024421365;0.016341463;0.045568445;-0.004241373;0.010909091;-0.011395349;-0.034516129;5
-0.0625;-0.066666667;-0.056626506;-0.079601227;0.015519288;-0.015017422;-0.100603248;-0.070175439;0.047272727;0.093255814;0.126774194;6
-0.043269231;-0.047058824;-0.038554217;-0.065797546;-0.011186944;-0.001080139;-0.08900232;-0.058993638;-0.143636364;0.163023256;0.062258065;6
-0.206730769;-0.130392157;-0.026506024;-0.082668712;-0.011186944;-0.001080139;-0.112204176;-0.061692693;0.52;0.000232558;0.126774194;6
-0.0625;-0.076470588;-0.03253012;-0.081134969;-0.020089021;-0.039407666;-0.140046404;-0.079043763;0.156363636;-0.023023256;0.255806452;6
0.014423077;0.001960784;-0.03253012;-0.076533742;-0.020089021;-0.081219512;-0.128445476;-0.043763254;-0.007272727;0.18627907;0.094516129;5
0.024038462;0.080392157;-0.080722892;-0.073466258;0.668338279;-0.039407666;0.003805104;-0.008482745;-0.070909091;0.163023256;-0.11516129;5
-0.110576923;-0.02745098;-0.068674699;0.052300613;0.00958457;0.051184669;-0.03099768;0.032967033;0.010909091;-0.04627907;-0.066774194;6
-0.110576923;-0.056862745;-0.002409639;-0.068865031;-0.028991098;0.005888502;-0.065800464;-0.087719298;0.065454545;0.104883721;0.304193548;6
-0.081730769;-0.076470588;0.027710843;-0.078067485;-0.034925816;0.005888502;-0.079721578;-0.103142472;-0.070909091;0.035116279;0.352580645;6
-0.043269231;0.041176471;-0.044578313;0.023159509;0.012551929;0.061637631;0.096612529;0.021978022;-0.043636364;0.011860465;-0.147419355;5
-0.043269231;0.041176471;-0.044578313;0.023159509;0.012551929;0.061637631;0.096612529;0.021978022;-0.043636364;0.011860465;-0.147419355;5
-0.081730769;0.271568627;-0.044578313;-0.02898773;0.021454006;-0.063797909;-0.028677494;0.00578369;0.047272727;-0.034651163;-0.228064516;5
-0.091346154;-0.056862745;0.069879518;0.248619632;0.220267062;0.068606272;-0.037958237;0.045498361;-0.08;-0.16255814;0.368709677;5
-0.043269231;0.041176471;-0.044578313;0.023159509;0.012551929;0.061637631;0.096612529;0.021978022;-0.043636364;0.011860465;-0.147419355;5
-0.0625;0.021568627;-0.002409639;-0.044325153;-0.026023739;0.005888502;0.038607889;-0.079622132;-0.007272727;-0.139302326;0.304193548;6
-0.100961538;0.001960784;-0.092771084;-0.079601227;0.036290801;-0.098641115;-0.070440835;-0.021592443;0.038181818;0.104883721;-0.155483871;4
-0.100961538;0.271568627;-0.044578313;-0.02898773;0.021454006;-0.063797909;-0.028677494;0.00578369;0.047272727;-0.034651163;-0.228064516;5
-0.014423077;0.031372549;-0.002409639;-0.067331288;-0.037893175;-0.081219512;-0.149327146;-0.064777328;0.092727273;0.18627907;0.320322581;6
-0.043269231;-0.125490196;-0.05060241;0.021625767;0.012551929;-0.077735192;-0.16324826;-0.001156738;-0.025454545;-0.104418605;-0.099032258;6
-0.043269231;-0.145098039;-0.03253012;-0.084202454;-0.002284866;-0.011533101;-0.119164733;-0.043377675;0.256363636;0.035116279;0.110645161;6
-0.014423077;0.198039216;0.093975904;-0.053527607;-0.046795252;-0.025470383;-0.037958237;-0.091382302;-0.052727273;-0.104418605;0.400967742;6
-0.014423077;0.198039216;0.093975904;-0.053527607;-0.046795252;-0.025470383;-0.037958237;-0.091382302;-0.052727273;-0.104418605;0.400967742;6
-0.100961538;0.021568627;-0.002409639;-0.044325153;-0.037893175;-0.035923345;-0.05187935;-0.066126856;0.010909091;-0.057906977;0.191290323;6
-0.072115385;0.001960784;-0.062650602;-0.033588957;-0.02305638;-0.077735192;-0.100603248;-0.096780413;-0.198181818;0.244418605;0.417096774;6
-0.081730769;-0.08627451;0.021686747;0.050766871;-0.040860534;-0.063797909;-0.205011601;-0.015423173;-0.098181818;0.197906977;0.239677419;6
-0.004807692;0.031372549;-0.05060241;0.06303681;-0.008219585;-0.018501742;0.061809745;0.061692693;0.156363636;0.07;0.005806452;6
0.0625;-0.037254902;-0.026506024;-0.081134969;0.000682493;-0.00456446;-0.12612529;-0.073260073;-0.134545455;-0.116046512;0.150967742;6
-0.004807692;-0.047058824;0.03373494;0.14892638;0.021454006;0.124355401;0.129095128;0.09253904;-0.007272727;0.174651163;-0.050645161;6
0.0625;-0.037254902;-0.026506024;-0.081134969;0.000682493;-0.00456446;-0.12612529;-0.073260073;-0.134545455;-0.116046512;0.150967742;6
-0.052884615;0.011764706;-0.020481928;0.026226994;0.493264095;0.086027875;0.027006961;0.03470214;-0.08;-0.104418605;-0.195806452;5
-0.004807692;-0.076470588;-0.05060241;-0.00291411;0.018486647;-0.046376307;-0.075081206;-0.009639483;-0.089090909;0.058372093;0.046129032;5
-0.158653846;0.1;-0.044578313;0.020092025;0.021454006;-0.053344948;-0.082041763;-0.02891845;0.074545455;-0.04627907;0.271935484;6
0.091346154;-0.007843137;-0.002409639;-0.061196319;0.021454006;0.002404181;0.085011601;-0.038557933;0.010909091;0.07;0.078387097;6
-0.024038462;0.256862745;-0.074698795;0.151993865;0.027388724;0.019825784;0.1012529;0.088683247;0.147272727;0.058372093;-0.018387097;6
0.024038462;-0.02745098;-0.014457831;-0.062730061;0.012551929;-0.011533101;0.040928074;-0.050125313;-0.043636364;0.023488372;0.142903226;6
-0.100961538;0.325490196;-0.195180723;0.030828221;-0.014154303;-0.015017422;-0.079721578;-0.059764797;0.065454545;0.267674419;0.570322581;7
-0.033653846;0.041176471;-0.062650602;0.032361963;0.015519288;-0.053344948;-0.000835267;0.00578369;-0.143636364;-0.081162791;0.03;5
-0.043269231;0.001960784;-0.062650602;-0.005981595;0.015519288;0.051184669;0.054849188;0;-0.034545455;0.035116279;-0.050645161;5
-0.024038462;-0.08627451;-0.03253012;-0.081134969;-0.005252226;0.009372822;-0.08900232;-0.06940428;0.029090909;0.232790698;0.110645161;6
-0.168269231;0.026470588;-0.122891566;-0.071165644;-0.028991098;-0.063797909;-0.151647332;-0.077115867;0.192727273;0.023488372;0.29344086;5
-0.100961538;-0.017647059;-0.020481928;-0.058128834;-0.034925816;0.138292683;-0.021716937;-0.073260073;0.010909091;-0.127674419;0.159032258;4
-0.014423077;-0.047058824;-0.098795181;-0.078067485;0.045192878;-0.074250871;-0.08900232;-0.02891845;-0.107272727;0.07;-0.163548387;5
-0.004807692;0.050980392;-0.020481928;-0.065797546;0.003649852;-0.001080139;0.020046404;-0.10410642;0.047272727;0.081627907;0.465483871;6
-0.072115385;-0.007843137;-0.008433735;-0.081134969;-0.034925816;-0.039407666;-0.065800464;-0.08097166;0.156363636;-0.104418605;0.320322581;6
-0.072115385;-0.007843137;-0.008433735;-0.081134969;-0.034925816;-0.039407666;-0.065800464;-0.08097166;0.156363636;-0.104418605;0.320322581;6
-0.004807692;0.119607843;-0.026506024;-0.05506135;-0.005252226;-0.028954704;-0.095962877;-0.06940428;-0.061818182;-0.081162791;0.110645161;6
-0.072115385;0.119607843;-0.092771084;0.040030675;0.015519288;-0.023728223;0.279907193;0.04626952;0.001818182;0.011860465;-0.276451613;5
0.024038462;0.001960784;-0.044578313;-0.05506135;-0.020089021;0.051184669;-0.047238979;-0.061692693;-0.116363636;0.116511628;0.110645161;6
-0.0625;0.041176471;-0.008433735;-0.064263804;-0.028991098;-0.070766551;-0.158607889;-0.079043763;-0.025454545;-0.011395349;0.352580645;6
-0.004807692;-0.105882353;-0.098795181;-0.019785276;0.00958457;-0.032439024;-0.130765661;-0.019278967;-0.170909091;-0.127674419;-0.11516129;6
0.206730769;-0.076470588;-0.002409639;-0.044325153;0.00958457;-0.088188153;-0.228213457;0.007711587;-0.043636364;-0.150930233;-0.11516129;6
-0.100961538;-0.145098039;-0.068674699;0.096779141;0.036290801;-0.039407666;0.103573086;0.030846347;0.12;-0.081162791;0.191290323;6
-0.100961538;0.031372549;-0.014457831;0.01702454;0.018486647;0.068606272;0.21262181;0.01735107;0.001818182;-0.034651163;-0.11516129;5
-0.052884615;0.080392157;-0.080722892;-0.067331288;0.006617211;0.044216028;0.122134571;-0.021206863;-0.016363636;0.023488372;-0.147419355;5
0.206730769;-0.076470588;-0.002409639;-0.044325153;0.00958457;-0.088188153;-0.228213457;0.007711587;-0.043636364;-0.150930233;-0.11516129;6
-0.014423077;-0.096078431;-0.05060241;0.121319018;0.006617211;0.152229965;0.024686775;0.067476383;-0.061818182;-0.139302326;-0.131290323;5
-0.024038462;-0.115686275;-0.05060241;0.052300613;0.00958457;0.084285714;-0.003155452;0.019278967;-0.025454545;-0.127674419;-0.082903226;6
-0.100961538;-0.145098039;-0.068674699;0.096779141;0.036290801;-0.039407666;0.103573086;0.030846347;0.12;-0.081162791;0.191290323;6
-0.100961538;-0.007843137;-0.068674699;0.096779141;0.036290801;0.023310105;0.156937355;0.01156738;0.12;-0.127674419;0.288064516;6
-0.004807692;-0.105882353;-0.098795181;-0.019785276;0.00958457;-0.032439024;-0.130765661;-0.019278967;-0.170909091;-0.127674419;-0.11516129;6
-0.043269231;0.090196078;-0.086746988;-0.044325153;0.065964392;-0.060313589;-0.086682135;-0.01156738;-0.143636364;-0.127674419;-0.244193548;6
0.043269231;-0.017647059;0.118072289;0.096779141;0.003649852;0.087770035;0.060649652;0.084827453;-0.116363636;-0.04627907;-0.228064516;6
0.043269231;0.001960784;0.124096386;0.099846626;0.00958457;0.092996516;0.056009281;0.084827453;-0.116363636;-0.04627907;-0.228064516;6
0.043269231;0.001960784;0.124096386;0.099846626;0.00958457;0.092996516;0.056009281;0.084827453;-0.116363636;-0.04627907;-0.228064516;6
-0.100961538;-0.154901961;-0.074698795;-0.078067485;0.030356083;-0.001080139;-0.040278422;-0.061692693;0.12;-0.185813953;0.142903226;6
-0.072115385;-0.02745098;-0.092771084;0.06303681;0.00958457;0.019825784;-0.033317865;0.044341623;-0.043636364;-0.16255814;-0.002258065;5
-0.043269231;-0.037254902;-0.038554217;-0.075;-0.017121662;-0.001080139;-0.077401392;-0.093695778;-0.052727273;-0.220697674;0.304193548;6
0.043269231;-0.017647059;0.118072289;0.096779141;0.003649852;0.087770035;0.040928074;0.084827453;-0.116363636;-0.04627907;-0.228064516;6
0.043269231;0.001960784;0.124096386;0.099846626;0.00958457;0.092996516;0.031647332;0.084827453;-0.116363636;-0.04627907;-0.228064516;6
0.139423077;-0.096078431;0.021686747;-0.079601227;0.00958457;-0.102125436;-0.102923434;-0.00578369;-0.007272727;0.035116279;-0.066774194;5
0.024038462;-0.184313725;-0.020481928;-0.00291411;-0.040860534;-0.039407666;-0.010116009;-0.019278967;-0.18;-0.116046512;0.062258065;6
0.139423077;-0.135294118;0.015662651;0.03696319;-0.058664688;-0.077735192;-0.181809745;0.030846347;-0.052727273;-0.16255814;0.086451613;5
-0.100961538;0.001960784;-0.020481928;-0.038190184;-0.058664688;0.002404181;-0.077401392;-0.084249084;0.065454545;0.104883721;0.360645161;6
-0.081730769;-0.047058824;0.003614458;-0.078067485;-0.061632047;-0.042891986;-0.063480278;-0.084634664;0.156363636;-0.139302326;0.352580645;6
0.004807692;0.001960784;0.021686747;0.041564417;-0.026023739;-0.06728223;-0.144686775;0.015423173;-0.125454545;0.058372093;0.094516129;5
0.004807692;0.001960784;0.021686747;0.041564417;-0.026023739;-0.06728223;-0.144686775;0.015423173;-0.125454545;0.058372093;0.094516129;5
-0.100961538;0.001960784;-0.020481928;-0.038190184;-0.058664688;0.002404181;-0.077401392;-0.084249084;0.065454545;0.104883721;0.360645161;6
-0.052884615;-0.02745098;0.118072289;-0.070398773;-0.073501484;0.019825784;-0.086682135;-0.090321959;0.001818182;-0.209069767;0.400967742;6
-0.033653846;-0.076470588;-0.014457831;-0.065797546;-0.037893175;-0.011533101;-0.100603248;-0.088008483;-0.207272727;0.139767442;0.239677419;6
-0.091346154;0.011764706;-0.008433735;-0.076533742;-0.070534125;-0.063797909;-0.211972158;-0.079043763;0.147272727;-0.16255814;0.159032258;6
-0.043269231;0.178431373;-0.068674699;0.127453988;0.003649852;0.05466899;0.103573086;0.082417582;0.183636364;0.128139535;-0.002258065;5
0.004807692;0.001960784;0.021686747;0.041564417;-0.026023739;-0.06728223;-0.144686775;0.015423173;-0.125454545;0.058372093;0.094516129;5
-0.004807692;-0.047058824;-0.002409639;-0.068865031;0.003649852;-0.053344948;-0.086682135;-0.050125313;-0.08;-0.034651163;0.094516129;6
0.014423077;-0.047058824;-0.008433735;-0.070398773;0.006617211;-0.035923345;-0.058839907;-0.048197417;-0.070909091;-0.023023256;0.094516129;6
-0.043269231;0.266666667;-0.044578313;0.049233129;-0.055697329;-0.053344948;-0.079721578;-0.030846347;0.029090909;0.279302326;0.417096774;6
-0.110576923;0.001960784;-0.020481928;-0.038190184;-0.058664688;0.002404181;-0.077401392;-0.084249084;0.065454545;0.104883721;0.360645161;6
-0.081730769;-0.047058824;0.003614458;-0.078067485;-0.061632047;-0.042891986;-0.063480278;-0.084634664;0.156363636;-0.139302326;0.352580645;6
-0.004807692;0.168627451;-0.020481928;0.08297546;0.143115727;-0.042891986;-0.095962877;0.0578369;-0.089090909;-0.057906977;-0.147419355;5
-0.072115385;-0.076470588;0.039759036;-0.068865031;-0.05272997;-0.011533101;-0.000835267;-0.050125313;0.065454545;0.267674419;0.191290323;5
-0.072115385;0.090196078;0.075903614;0.086042945;-0.011186944;0.089512195;0.166218097;0.0578369;-0.016363636;0.116511628;-0.131290323;6
-0.091346154;-0.066666667;-0.062650602;0.023159509;-0.037893175;-0.046376307;-0.019396752;0.007711587;0.174545455;0.116511628;0.062258065;6
0.004807692;-0.056862745;-0.008433735;0.044631902;-0.017121662;-0.046376307;-0.065800464;0.03470214;0.138181818;0.058372093;0.03;7
-0.139423077;-0.007843137;-0.068674699;-0.027453988;-0.070534125;-0.021986063;-0.072761021;-0.09851552;0.129090909;0.058372093;0.53;6
